CustomerID,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Monthly_Charges_bin,Total_Charges_bin,Tenure_Months_bin
0434-CSFON,Los Angeles,90071,Female,Young,1,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,4707.1,0,70,4488,Very High,High,+25
1215-FIGMP,Los Angeles,90077,Male,Young,0,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.9,5450.7,0,35,6292,Very High,High,+25
0526-SXDJP,Bell,90201,Male,Young,1,No,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),42.1,2962.0,0,29,6091,Mid,High,+25
0557-ASKVU,Beverly Hills,90210,Female,Young,1,No,18,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),54.4,957.1,0,33,4948,Mid,Mid,12-24
5122-CYFXA,Beverly Hills,90212,Female,Young,0,No,3,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.3,244.1,0,35,5387,High,Low,0-3
8627-ZYGSZ,Compton,90220,Male,Young,1,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,78.9,3650.35,0,61,3817,High,High,+25
3410-YOQBQ,Compton,90221,Female,Young,0,No,31,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,79.2,2497.2,0,78,4984,High,Mid,+25
3170-NMYVV,Compton,90222,Female,Young,1,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,930.9,0,20,5849,Low,Mid,+25
7410-OIEDU,Culver City,90230,Male,Young,0,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.85,887.35,0,38,5983,High,Mid,6-12
2273-QCKXA,Culver City,90232,Male,Young,0,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.05,49.05,0,30,3178,Mid,Low,0-3
0731-EBJQB,Downey,90240,Female,Young,1,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,1090.65,0,26,5482,Low,Mid,+25
1891-QRQSA,Downey,90241,Male,Senior,1,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.6,7099.0,0,69,4881,Very High,High,+25
8028-PNXHQ,Downey,90242,Male,Young,1,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.25,1424.6,0,33,4444,Low,Mid,+25
5630-AHZIL,El Segundo,90245,Female,Young,0,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.5,177.4,0,54,5613,Mid,Low,0-3
2673-CXQEU,Gardena,90247,Female,Senior,0,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,110.5,6139.5,0,21,4463,Very High,High,+25
6416-JNVRK,Gardena,90248,Female,Young,0,No,46,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),55.65,2688.85,0,56,2867,Mid,Mid,+25
5590-ZSKRV,Gardena,90249,Female,Young,1,Yes,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.65,482.25,0,43,5614,Mid,Low,6-12
0191-ZHSKZ,Hawthorne,90250,Male,Senior,0,No,30,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.75,2111.3,0,55,3033,High,Mid,+25
3887-PBQAO,Hermosa Beach,90254,Female,Young,1,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.9,1216.6,0,78,5741,Low,Mid,+25
8108-UXRQN,Lawndale,90260,Female,Young,1,Yes,11,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,50.55,565.35,0,28,3443,Mid,Low,6-12
9919-YLNNG,Malibu,90263,Female,Young,0,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.8,4327.5,0,37,4005,Very High,High,+25
0318-ZOPWS,Malibu,90265,Female,Young,1,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.15,973.35,0,37,5422,Low,Mid,+25
4445-ZJNMU,Manhattan Beach,90266,Male,Young,0,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,918.75,0,69,3540,Very High,Mid,6-12
4808-YNLEU,Maywood,90270,Female,Young,1,No,35,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),62.15,2215.45,0,39,5255,Mid,Mid,+25
1862-QRWPE,Pacific Palisades,90272,Female,Young,1,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057.0,0,25,4124,Low,Mid,+25
2796-NNUFI,Palos Verdes Peninsula,90274,Female,Young,1,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,927.1,0,80,5480,Low,Mid,+25
3016-KSVCP,Rancho Palos Verdes,90275,Male,Young,1,No,29,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,33.75,1009.25,0,62,3664,Low,Mid,+25
4767-HZZHQ,Redondo Beach,90277,Male,Young,1,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,0,9,5036,High,Mid,+25
2424-WVHPL,Redondo Beach,90278,Male,Senior,0,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,74.7,0,60,4182,High,Low,0-3
7233-PAHHL,South Gate,90280,Male,Young,1,No,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,0,24,5825,High,High,+25
6067-NGCEU,Topanga,90290,Female,Young,0,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107.0,0,38,5261,Very High,High,+25
9848-JQJTX,Venice,90291,Male,Young,0,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,0,54,5781,Very High,High,+25
9803-FTJCG,Playa Del Rey,90293,Male,Young,1,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,0,26,4117,Mid,High,+25
3212-KXOCR,Inglewood,90302,Male,Young,0,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,0,66,4158,Low,Mid,+25
6380-ARCEH,Inglewood,90304,Male,Young,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,0,77,2710,Low,Low,0-3
3679-XASPY,Inglewood,90305,Female,Young,1,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,0,26,5612,Low,Low,0-3
7123-WQUHX,Santa Monica,90401,Male,Young,0,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,0,63,4741,Very High,High,+25
5386-THSLQ,Santa Monica,90402,Female,Senior,1,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,0,28,6238,Mid,High,+25
6180-YBIQI,Santa Monica,90404,Male,Young,0,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,0,61,4015,Low,Low,3-6
6728-DKUCO,Santa Monica,90405,Female,Young,1,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,0,21,4594,Very High,High,+25
9750-BOOHV,Torrance,90501,Female,Young,0,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,0,60,3585,Low,Mid,+25
8597-CWYHH,Torrance,90502,Male,Young,0,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,0,53,5845,Very High,High,+25
2848-YXSMW,Torrance,90503,Male,Young,1,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,0,23,5234,Low,Mid,+25
4549-ZDQYY,Torrance,90505,Female,Young,0,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,0,28,6078,Mid,High,+25
5712-AHQNN,Whittier,90601,Female,Young,0,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,0,65,3826,Very High,High,+25
5256-SKJGO,Whittier,90603,Female,Young,1,No,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,0,35,4850,Mid,High,+25
3071-VBYPO,Whittier,90604,Male,Young,1,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,0,22,4648,High,Low,0-3
9560-BBZXK,Whittier,90605,Female,Young,0,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,0,54,4871,Low,Mid,+25
8402-OOOHJ,Buena Park,90620,Female,Young,0,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,0,59,5918,Low,Mid,+25
9445-ZUEQE,Buena Park,90621,Male,Young,1,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,0,28,3796,High,Mid,+25
1091-SOZGA,La Palma,90623,Female,Young,1,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,0,43,4606,Very High,High,+25
2928-HLDBA,Cypress,90630,Female,Young,0,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,0,47,5346,Low,Low,3-6
6497-TILVL,La Mirada,90638,Female,Young,1,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,0,59,3097,Mid,Low,6-12
7219-TLZHO,Montebello,90640,Female,Young,1,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,0,76,3172,Low,Low,3-6
4622-YNKIJ,Norwalk,90650,Male,Young,0,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,0,32,5087,High,High,+25
6734-PSBAW,Santa Fe Springs,90670,Male,Young,1,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,0,59,5901,Low,Mid,+25
3930-ZGWVE,Stanton,90680,Male,Young,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,0,68,2484,Low,Low,0-3
2639-UGMAZ,Artesia,90701,Male,Senior,0,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,0,68,5372,Mid,High,+25
2876-GZYZC,Cerritos,90703,Female,Young,0,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,0,58,5886,High,Mid,12-24
8587-XYZSF,Bellflower,90706,Male,Young,0,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,0,63,6064,Mid,High,+25
7799-LGRDP,Lakewood,90713,Female,Young,0,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,0,79,2017,Low,Mid,+25
7850-VWJUU,Lakewood,90715,Female,Young,0,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,0,29,2221,High,Mid,12-24
3774-VBNXY,Hawaiian Gardens,90716,Female,Young,1,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,0,51,4557,Low,Mid,+25
6217-KDYWC,Lomita,90717,Male,Young,0,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,0,40,4393,Low,Mid,+25
3146-MSEGF,Paramount,90723,Female,Senior,1,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,0,8,6102,High,High,+25
1095-WGNGG,San Pedro,90732,Female,Young,1,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,0,60,6311,Very High,High,+25
2636-SJDOU,Seal Beach,90740,Male,Young,0,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,0,53,5044,High,High,+25
1131-QQZEB,Sunset Beach,90742,Male,Senior,1,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,0,52,4329,Low,Mid,+25
5716-EZXZN,Surfside,90743,Female,Young,1,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,0,59,5878,Very High,High,+25
6837-BJYDQ,Wilmington,90744,Male,Young,0,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,0,33,2543,Low,Low,0-3
6440-DKQGE,Carson,90746,Male,Young,0,No,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,0,30,4320,Mid,Mid,+25
3466-BYAVD,Long Beach,90802,Male,Young,1,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,0,35,3128,Mid,Mid,12-24
3780-YVMFA,Long Beach,90803,Female,Young,1,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,0,58,3123,Mid,Low,6-12
1679-JRFBR,Long Beach,90805,Female,Young,1,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,0,41,5192,Very High,High,+25
9073-ZZIAY,Long Beach,90806,Male,Young,1,No,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,0,62,5769,High,High,+25
3077-RSNTJ,Long Beach,90807,Female,Young,1,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,0,43,4293,Low,Low,3-6
6551-GNYDG,Long Beach,90808,Female,Young,1,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,0,46,2563,High,Mid,12-24
9167-APMXZ,Long Beach,90810,Female,Young,0,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,0,32,3549,High,Mid,12-24
2749-CTKAJ,Long Beach,90813,Male,Young,1,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,0,72,2173,Low,Low,12-24
6371-NZYEG,Long Beach,90814,Male,Young,1,No,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,0,77,5511,Mid,Mid,12-24
7554-NEWDD,Long Beach,90815,Male,Young,0,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,0,8,3611,Low,Low,6-12
8992-VONJD,Long Beach,90822,Female,Young,0,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,0,22,5156,Mid,Mid,12-24
4482-EWFMI,Arcadia,91006,Female,Young,0,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,0,43,3056,Mid,Low,0-3
4648-YPBTM,Arcadia,91007,Male,Young,0,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,0,55,5644,High,High,+25
2907-ILJBN,Duarte,91010,Female,Young,1,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,0,29,4047,Low,Low,6-12
6345-FZOQH,La Canada Flintridge,91011,Male,Young,1,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,0,54,5570,Low,Mid,+25
5997-OPVFA,Montrose,91020,Male,Young,1,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,0,54,6212,High,High,+25
1159-WFSGR,South Pasadena,91030,Female,Young,1,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,0,62,3990,Low,Low,12-24
7654-YWJUF,Sunland,91040,Male,Young,1,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,0,51,4382,High,High,+25
6727-IOTLZ,Pasadena,91101,Male,Young,1,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,0,52,2564,High,Mid,12-24
5918-VUKWP,Pasadena,91104,Female,Young,0,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,0,77,5358,Low,Low,+25
1744-JHKYS,Pasadena,91105,Female,Young,1,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,0,72,3421,Low,Mid,+25
5947-SGKCL,San Marino,91108,Female,Young,1,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,0,66,2721,Very High,Mid,12-24
3712-PKXZA,Glendale,91201,Male,Young,1,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,0,42,5110,Low,Mid,+25
6582-OIVSP,Glendale,91203,Female,Young,0,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,0,48,3575,Mid,Low,0-3
5524-KHNJP,Glendale,91205,Male,Young,1,No,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,0,26,5344,High,Mid,+25
4827-USJHP,Glendale,91208,Male,Young,0,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,0,24,2764,Mid,Mid,12-24
8167-GJLRN,La Crescenta,91214,Male,Young,0,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,0,55,3108,Low,Low,0-3
0956-SYCWG,Agoura Hills,91301,Female,Young,0,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,0,49,2024,Low,Low,12-24
8017-UVSZU,Calabasas,91302,Female,Young,1,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,0,72,3359,Mid,Mid,+25
7100-FQPRV,Canoga Park,91303,Male,Young,1,No,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,0,23,4106,High,High,+25
2984-RGEYA,Winnetka,91306,Female,Young,1,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,0,72,5325,Low,Mid,+25
9680-NIAUV,West Hills,91307,Female,Young,1,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,0,74,5945,Very High,High,+25
2146-EGVDT,Chatsworth,91311,Male,Young,1,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,0,28,4149,Low,Mid,+25
2604-IJPDU,Encino,91316,Female,Young,1,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,0,36,4382,Very High,Mid,12-24
9178-JHUVJ,Newbury Park,91320,Male,Young,1,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,0,26,4634,Low,Low,12-24
6168-YBYNP,Newhall,91321,Male,Young,0,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,0,62,6047,Very High,High,+25
7255-SSFBC,Northridge,91324,Male,Young,1,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,0,55,4099,Very High,High,+25
3645-DEYGF,Northridge,91325,Male,Young,0,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,0,25,3358,Low,Low,0-3
9323-HGFWY,Porter Ranch,91326,Female,Young,1,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,0,69,3795,Very High,Mid,+25
8544-GOQSH,Pacoima,91331,Female,Young,0,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,0,53,4400,High,Mid,12-24
3363-DTIVD,Reseda,91335,Male,Young,1,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,0,63,5010,Very High,High,+25
7018-WBJNK,San Fernando,91340,Male,Young,0,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,0,26,5566,High,Mid,12-24
9142-KZXOP,Sylmar,91342,Male,Young,0,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,0,51,2053,Mid,High,+25
7674-YTAFD,North Hills,91343,Female,Young,0,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,0,52,3118,High,Mid,+25
6348-SNFUS,Granada Hills,91344,Male,Young,1,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,0,32,4556,Mid,High,+25
1347-KTTTA,Canyon Country,91351,Male,Young,1,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,0,58,6398,Very High,High,+25
4195-NZGTA,Valencia,91354,Female,Young,0,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,0,73,5858,Low,Low,0-3
7157-SMCFK,Valencia,91355,Male,Young,0,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,1124.2,0,76,5411,Low,Mid,+25
4709-LKHYG,Tarzana,91356,Female,Young,1,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,540.05,0,34,3800,Low,Low,+25
2504-DSHIH,Thousand Oaks,91360,Male,Senior,1,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1975.85,0,38,5788,High,Mid,12-24
0699-NDKJM,Westlake Village,91361,Female,Young,1,No,57,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,0,38,4115,Mid,High,+25
9286-BHDQG,Thousand Oaks,91362,Male,Young,1,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,3139.8,0,22,5041,Mid,High,+25
